question,answerKey,predicted,correct,confidence,all_probs,all_scores
"They said they started what at first sight, well before their first kiss?",A,C,False,0.7031314969062805,"{'A': 0.02664373070001602, 'B': 0.027896352112293243, 'C': 0.7031314969062805, 'D': 0.13818886876106262, 'E': 0.10413955897092819}","{'A': 2.518362217437243, 'B': 2.564304305560654, 'C': 5.791352272033691, 'D': 4.164429664611816, 'E': 3.8815402276813984}"
Where can a child get a wagon?,E,B,False,0.8526149392127991,"{'A': 0.005740438122302294, 'B': 0.8526149392127991, 'C': 0.003128212410956621, 'D': 0.13748465478420258, 'E': 0.0010318623390048742}","{'A': 5.205738067626953, 'B': 10.206510305404663, 'C': 4.598664283752441, 'D': 8.381714820861816, 'E': 3.4895676616579294}"
"The extra was told to stop standing in the scene, stating the director's cameras what?",D,C,False,0.8211601376533508,"{'A': 0.007902677170932293, 'B': 0.04664076492190361, 'C': 0.8211601376533508, 'D': 0.11826571822166443, 'E': 0.006030743010342121}","{'A': 2.8687360156327486, 'B': 4.644009315719207, 'C': 7.512252293527126, 'D': 5.57446813583374, 'E': 2.598404536722228}"
"The mother tried to call the babysitter, but the babysitter panicked and did what?",C,E,False,0.6782547235488892,"{'A': 9.24695996218361e-05, 'B': 0.04273431748151779, 'C': 0.1425960212945938, 'D': 0.13632246851921082, 'E': 0.6782547235488892}","{'A': -0.7279329299926758, 'B': 5.407944679260254, 'C': 6.6129581816494465, 'D': 6.567965507507324, 'E': 8.172465324401855}"
Why are guns not allowed in some areas?,C,C,True,0.5128710269927979,"{'A': 0.10291562974452972, 'B': 0.20022116601467133, 'C': 0.5128710269927979, 'D': 0.0902881994843483, 'E': 0.09370391815900803}","{'A': 2.5674877166748047, 'B': 3.233000782163193, 'C': 4.173602432012558, 'D': 2.4365849331079517, 'E': 2.4737181203145155}"
Where do almost all humans live?,B,D,False,0.5058138966560364,"{'A': 0.05264035612344742, 'B': 0.0008269521058537066, 'C': 0.006955073680728674, 'D': 0.5058138966560364, 'E': 0.433763712644577}","{'A': 5.691656725946814, 'B': 1.5381652129193149, 'C': 3.667645124718547, 'D': 7.954342365264893, 'E': 7.800673704594374}"
What happens to a living thing when tehy have heart problems?,A,E,False,0.42298784852027893,"{'A': 0.00026962425909005105, 'B': 0.29632022976875305, 'C': 0.275543749332428, 'D': 0.004878510721027851, 'E': 0.42298784852027893}","{'A': 0.2616101691140405, 'B': 7.263776734471321, 'C': 7.191082283854485, 'D': 3.157175754662603, 'E': 7.619679689407349}"
what happens when a train leaves the station?,A,E,False,0.8716232180595398,"{'A': 0.1267765909433365, 'B': 0.00040097988676279783, 'C': 0.0008661937899887562, 'D': 0.00033307375269941986, 'E': 0.8716232180595398}","{'A': 11.290596961975098, 'B': 5.534326769411564, 'C': 6.304523888975382, 'D': 5.348779067834887, 'E': 13.218527793884277}"
What kind of life is not acknowledged in the secular world?,C,C,True,0.9726320505142212,"{'A': 0.0005936454981565475, 'B': 0.008538111113011837, 'C': 0.9726320505142212, 'D': 4.3744544200308155e-06, 'E': 0.018231771886348724}","{'A': 5.422641631215811, 'B': 8.088654518127441, 'C': 12.82412040233612, 'D': 0.5121407508850098, 'E': 8.847280502319336}"
John notices that the solution is getting warm.  This is an expected consequence of what?,D,A,False,0.727331817150116,"{'A': 0.727331817150116, 'B': 0.0001393623824696988, 'C': 0.2704238295555115, 'D': 0.0010120512451976538, 'E': 0.0010929887648671865}","{'A': 11.461984634399414, 'B': 2.90192410023883, 'C': 10.472591968253255, 'D': 4.884581233064333, 'E': 4.961517632007599}"
"Billy often eat hamburgers, but he did not always have then with cheese.  Billy are cheeseburgers more often than some people, but less often than others.  You could say that it was something he did only when?",A,B,False,0.8642916083335876,"{'A': 0.09553921222686768, 'B': 0.8642916083335876, 'C': 0.00013669804320670664, 'D': 5.259524186840281e-05, 'E': 0.03997987508773804}","{'A': 12.101979732513428, 'B': 14.304354190826416, 'C': 5.552462786436081, 'D': 4.597313768230379, 'E': 11.230819344520569}"
The two conglomerates decided to reach  tentative agreement to what?,A,E,False,0.5928044319152832,"{'A': 0.01634417660534382, 'B': 0.005950797349214554, 'C': 0.3452821671962738, 'D': 0.03961840644478798, 'E': 0.5928044319152832}","{'A': 4.699907124042511, 'B': 3.689560890197754, 'C': 7.750397562980652, 'D': 5.585329428315163, 'E': 8.290899783372879}"
Where is dust likely to be under?,E,E,True,0.4524587094783783,"{'A': 0.04542098566889763, 'B': 0.07468677312135696, 'C': 0.28860944509506226, 'D': 0.13882409036159515, 'E': 0.4524587094783783}","{'A': 7.57451057434082, 'B': 8.071839332580566, 'C': 9.423610674217343, 'D': 8.691743850708008, 'E': 9.8732328414917}"
"If the world is materials, what is it made out of?",C,A,False,0.4343293607234955,"{'A': 0.4343293607234955, 'B': 0.006104591768234968, 'C': 0.3793555498123169, 'D': 0.018777858465909958, 'E': 0.16143257915973663}","{'A': 8.728521576151252, 'B': 4.463759422302246, 'C': 8.593192100524902, 'D': 5.587396539747715, 'E': 7.738805685192347}"
"His hands were shaking as he was setting cup on table, he was worried he would what the cup if he tried to drink?",C,E,False,0.8631424903869629,"{'A': 0.008456917479634285, 'B': 0.08666178584098816, 'C': 0.0002900148101616651, 'D': 0.04144885763525963, 'E': 0.8631424903869629}","{'A': 3.9107398986816406, 'B': 6.23776825144887, 'C': 0.5379319926723838, 'D': 5.500215530395508, 'E': 8.536334994249046}"
What crunchy treat do many people have at a movie theater?,C,C,True,0.9314053058624268,"{'A': 0.0048079113475978374, 'B': 2.9084490961395204e-05, 'C': 0.9314053058624268, 'D': 0.06372452527284622, 'E': 3.322712655062787e-05}","{'A': 6.46415901184082, 'B': 1.356346620254044, 'C': 11.730591058731079, 'D': 9.048465728759766, 'E': 1.4895078480719046}"
If your payroll tax amount is too much you'll get what from the IRS?,B,B,True,0.9826216697692871,"{'A': 0.012837275862693787, 'B': 0.9826216697692871, 'C': 0.003940255381166935, 'D': 0.00043870453373529017, 'E': 0.00016216179938055575}","{'A': 7.861664295196533, 'B': 12.199534893035889, 'C': 6.680556774139404, 'D': 4.485382080078125, 'E': 3.4901509284973145}"
"If I am attending a self-help lecture, what am I hoping to accomplish?",D,E,False,0.8099914789199829,"{'A': 6.728975131409243e-05, 'B': 0.1668829619884491, 'C': 0.003303554840385914, 'D': 0.01975473202764988, 'E': 0.8099914789199829}","{'A': 1.9166534368608459, 'B': 9.73269385099411, 'C': 5.810400068759918, 'D': 7.598793983459473, 'E': 11.312424346804619}"
Someone who creates art is very?,A,B,False,0.6858637928962708,"{'A': 0.19635622203350067, 'B': 0.6858637928962708, 'C': 0.004225479904562235, 'D': 0.0850621834397316, 'E': 0.02849230170249939}","{'A': 7.009529113769531, 'B': 8.260277897119522, 'C': 3.170731544494629, 'D': 6.172981262207031, 'E': 5.079232692718506}"
"In his head he was giving an eloquent pick up line, but in reality he was doing what over his words?",C,A,False,0.36995941400527954,"{'A': 0.36995941400527954, 'B': 0.09695321321487427, 'C': 0.22574201226234436, 'D': 0.02404261752963066, 'E': 0.28330275416374207}","{'A': 8.192764613777399, 'B': 6.853599334601313, 'C': 7.698763847351074, 'D': 5.459198843687773, 'E': 7.925886946730316}"
What does a human feel when their friends ditch tehm?,A,B,False,0.49366798996925354,"{'A': 0.006424557883292437, 'B': 0.49366798996925354, 'C': 0.13957810401916504, 'D': 0.3057928681373596, 'E': 0.05453650653362274}","{'A': 5.759474493563175, 'B': 10.101209282875061, 'C': 8.837970733642578, 'D': 9.622254211455584, 'E': 7.898216748610139}"
Where is all  plumbing found in most houses?,D,E,False,0.5077912211418152,"{'A': 0.17111553251743317, 'B': 0.26040026545524597, 'C': 0.00015971875109244138, 'D': 0.06053335219621658, 'E': 0.5077912211418152}","{'A': 6.7376199420541525, 'B': 7.157500743865967, 'C': -0.2390594482421875, 'D': 5.698475360870361, 'E': 7.825351238250732}"
If you tape a television show to watch it again then you what when you watched it the first time?,D,B,False,0.8195975422859192,"{'A': 0.095025435090065, 'B': 0.8195975422859192, 'C': 0.001149300136603415, 'D': 0.07517009228467941, 'E': 0.009057753719389439}","{'A': 7.4905014634132385, 'B': 9.645170412957668, 'C': 3.075510025024414, 'D': 7.256110191345215, 'E': 5.139977902173996}"
"When a couple is together, what does drinking alcohol lead to?",D,A,False,0.5005967617034912,"{'A': 0.5005967617034912, 'B': 0.338821679353714, 'C': 0.009110381826758385, 'D': 0.15050427615642548, 'E': 0.0009668312268331647}","{'A': 6.372352123260498, 'B': 5.982025146484375, 'C': 2.3659658432006836, 'D': 5.170542828738689, 'E': 0.122819951599619}"
Where might a large dog live?,A,A,True,0.8667908906936646,"{'A': 0.8667908906936646, 'B': 0.016306037083268166, 'C': 0.08211832493543625, 'D': 0.0007703278679400682, 'E': 0.03401443362236023}","{'A': 9.328289102762938, 'B': 5.355026773177087, 'C': 6.971652699634433, 'D': 2.3025522138923407, 'E': 6.090276247356087}"
Sarah told him to make sure that the bundle was tight. Some fell out because it was what?,B,D,False,0.9919499158859253,"{'A': 4.799958901458012e-07, 'B': 4.679811172536574e-05, 'C': 4.0119289224094246e-06, 'D': 0.9919499158859253, 'E': 0.007998776622116566}","{'A': 1.5435266494750977, 'B': 6.123347282409668, 'C': 3.666776657104492, 'D': 16.08493323996663, 'E': 11.264548063278198}"
What leads a person to check up on someone else when they are working?,B,B,True,0.434062659740448,"{'A': 0.01986011303961277, 'B': 0.434062659740448, 'C': 0.13922953605651855, 'D': 3.744662899407558e-05, 'E': 0.4068101644515991}","{'A': 4.965976715087891, 'B': 8.05045223236084, 'C': 6.913387298583984, 'D': -1.3075752258300781, 'E': 7.985610008239746}"
"Some people just keep on buying things, showing that they have a pathological need to do what?",E,E,True,0.917178213596344,"{'A': 3.690519952215254e-05, 'B': 0.08007162809371948, 'C': 0.002427510917186737, 'D': 0.0002857719373423606, 'E': 0.917178213596344}","{'A': 3.1614349757146556, 'B': 10.843759775161743, 'C': 7.347704395651817, 'D': 5.208276748657227, 'E': 13.28213980793953}"
"Cats mark their territories, they do this by a spray they what?",E,D,False,0.8792442083358765,"{'A': 0.0006809434853494167, 'B': 0.05158156156539917, 'C': 0.036398276686668396, 'D': 0.8792442083358765, 'E': 0.0320950485765934}","{'A': 3.821583926677704, 'B': 8.149024412035942, 'C': 7.800381138920784, 'D': 10.984922125935555, 'E': 7.674561530351639}"
A percussion instrument can be obtained in what sort of place?,D,D,True,0.38316524028778076,"{'A': 0.03991614654660225, 'B': 0.1219155490398407, 'C': 0.12666086852550507, 'D': 0.38316524028778076, 'E': 0.3283422291278839}","{'A': 3.8739906451664865, 'B': 4.990538112819195, 'C': 5.028722763061523, 'D': 6.135675674304366, 'E': 5.981266066431999}"
If you're waiting for traffic for a long time you might be what arriving to work?,D,A,False,0.6571385264396667,"{'A': 0.6571385264396667, 'B': 0.00010924501839326695, 'C': 0.0030993532855063677, 'D': 0.03334517031908035, 'E': 0.30630767345428467}","{'A': 10.211191688509038, 'B': 1.5091355488548288, 'C': 4.854490729048848, 'D': 7.230210512876511, 'E': 9.447887420654297}"
Where do people sit outside on bleachers?,B,E,False,0.9344509243965149,"{'A': 8.716787124285474e-05, 'B': 0.015142761170864105, 'C': 0.04880259558558464, 'D': 0.0015165414661169052, 'E': 0.9344509243965149}","{'A': -0.5058971469916287, 'B': 4.651544731110334, 'C': 5.821805585641414, 'D': 2.350454330444336, 'E': 8.773980617523193}"
What is a soccer field at a school next to?,E,C,False,0.9164233803749084,"{'A': 4.2004394344985485e-05, 'B': 0.0005809878348372877, 'C': 0.9164233803749084, 'D': 0.015312845818698406, 'E': 0.06764081120491028}","{'A': -0.13818836212158203, 'B': 2.4887672644108534, 'C': 9.85227119922638, 'D': 5.76048469543457, 'E': 7.246004208922386}"
What do children like to do on a ranch?,B,B,True,0.4103173017501831,"{'A': 0.2735978364944458, 'B': 0.4103173017501831, 'C': 0.032261934131383896, 'D': 0.2731064260005951, 'E': 0.010716508142650127}","{'A': 8.55661187406319, 'B': 8.961883995682001, 'C': 6.41884109377861, 'D': 8.554814025759697, 'E': 5.316737989895046}"
"Danny thought that the show was divine.   Lila disagreed.  She didn't think it was bad, but she thought it was what?",D,C,False,0.9602783918380737,"{'A': 0.003505238564684987, 'B': 0.019255202263593674, 'C': 0.9602783918380737, 'D': 7.1369545366906095e-06, 'E': 0.01695401780307293}","{'A': 7.9675378003157675, 'B': 9.671060562133789, 'C': 13.580502890593683, 'D': 1.7708100245072274, 'E': 9.543784141540527}"
"When learning language, people often don' t know which word to use, or pick the wrong ones by accident.  This can cause what?",C,D,False,0.5581538081169128,"{'A': 0.1720549464225769, 'B': 0.0002648940426297486, 'C': 0.0008065936272032559, 'D': 0.5581538081169128, 'E': 0.26871973276138306}","{'A': 9.020718812942505, 'B': 2.5444793701171875, 'C': 3.6579696113913087, 'D': 10.197539567947388, 'E': 9.466573715209961}"
"The workers passed through the lobby, what building were they in?",B,D,False,0.9103418588638306,"{'A': 0.0015728417783975601, 'B': 0.0006499466253444552, 'C': 0.08617241680622101, 'D': 0.9103418588638306, 'E': 0.001262990408577025}","{'A': 3.787748336791992, 'B': 2.9039994552731514, 'C': 7.791214414872229, 'D': 10.14868450164795, 'E': 3.5683464221656322}"
What do you do to weapons when you want to gather them?,A,A,True,0.9557504057884216,"{'A': 0.9557504057884216, 'B': 0.03994518145918846, 'C': 0.00423826789483428, 'D': 3.769720933632925e-05, 'E': 2.8492930141510442e-05}","{'A': 11.360147714614868, 'B': 8.185158729553223, 'C': 5.941805154550821, 'D': 1.2194818123365394, 'E': 0.9395509933965513}"
"He put in a mighty effort to his solution, but a better one was discovered making his what?",A,E,False,0.5850409269332886,"{'A': 8.673622505739331e-05, 'B': 0.00039001478580757976, 'C': 0.09315458685159683, 'D': 0.32132774591445923, 'E': 0.5850409269332886}","{'A': 3.331534545868635, 'B': 4.834847450256348, 'C': 10.310678482055664, 'D': 11.548879146575928, 'E': 12.14810037612915}"
James was contemplating the research results.  What was James doing?,A,E,False,0.8383743166923523,"{'A': 0.14022330939769745, 'B': 0.0062848785892128944, 'C': 0.000837535597383976, 'D': 0.01428002119064331, 'E': 0.8383743166923523}","{'A': 6.9610981941223145, 'B': 3.856008529663086, 'C': 1.8405704498291016, 'D': 4.676723480224609, 'E': 8.749327182769775}"
How does applying for job while working impact someone?,E,B,False,0.2744184136390686,"{'A': 0.25872817635536194, 'B': 0.2744184136390686, 'C': 0.17962214350700378, 'D': 0.04498514533042908, 'E': 0.24224603176116943}","{'A': 5.474316477775574, 'B': 5.5331926345825195, 'C': 5.109394073486328, 'D': 3.7248709093158445, 'E': 5.408492386341095}"
"The young attractive people began drinking alcohol, with their inhibitions lowered it wasn't long before they were what?",B,D,False,0.9710981249809265,"{'A': 7.692893632338382e-06, 'B': 0.0011569506023079157, 'C': 0.027575058862566948, 'D': 0.9710981249809265, 'E': 0.0001621773117221892}","{'A': 0.35613804980069586, 'B': 5.369384105317295, 'C': 8.540508311707526, 'D': 12.102023899555206, 'E': 3.4045315121135595}"
Where is a drill not being used likely to be found?,D,B,False,0.8365579843521118,"{'A': 0.015246407128870487, 'B': 0.8365579843521118, 'C': 0.0804935097694397, 'D': 0.03910580277442932, 'E': 0.028596175834536552}","{'A': 4.783236002549529, 'B': 8.78818777948618, 'C': 6.4470686903223395, 'D': 5.7251627701334655, 'E': 5.412165069952607}"
John rushed into his house and threw off his pants. He desperately needed to use which part of the house?,E,E,True,0.8932764530181885,"{'A': 0.00023046525893732905, 'B': 0.0003131423145532608, 'C': 0.03387393802404404, 'D': 0.07230603694915771, 'E': 0.8932764530181885}","{'A': 2.0507881371304393, 'B': 2.357345327734947, 'C': 7.041089057922363, 'D': 7.799350738525391, 'E': 10.313339233398438}"
"In the children's book the cat was a great knight, it had finished its quest and was returning to the castle to what?",A,B,False,0.7353271842002869,"{'A': 0.26447805762290955, 'B': 0.7353271842002869, 'C': 2.8164335162728094e-05, 'D': 1.1651386557787191e-05, 'E': 0.00015501261805184186}","{'A': 12.850472256541252, 'B': 13.873029291629791, 'C': 3.7030156372735896, 'D': 2.8203837505231304, 'E': 5.408465472360452}"
"He had a passion for music, he could what all day?",B,E,False,0.6794256567955017,"{'A': 0.0018223600927740335, 'B': 0.30407217144966125, 'C': 0.002238668967038393, 'D': 0.012441195547580719, 'E': 0.6794256567955017}","{'A': 3.582247257232666, 'B': 8.699379920959473, 'C': 3.787996292114258, 'D': 5.5031280517578125, 'E': 9.503363132476807}"
"The plants are hungry, what do they need to do for satiation?",D,E,False,0.9586948752403259,"{'A': 0.0007992952596396208, 'B': 0.020532818511128426, 'C': 0.005330460146069527, 'D': 0.014642502181231976, 'E': 0.9586948752403259}","{'A': 2.248710896312332, 'B': 5.494759824126959, 'C': 4.1461732210591435, 'D': 5.156663823319832, 'E': 9.33830800279975}"
"Sam thought that James was a native, because of how Lane did what to James?",B,A,False,0.9831959009170532,"{'A': 0.9831959009170532, 'B': 3.131077392026782e-06, 'C': 0.01651906594634056, 'D': 3.0005985536263324e-06, 'E': 0.00027885587769560516}","{'A': 15.519084483385086, 'B': 2.861898422241211, 'C': 11.432791709899902, 'D': 2.819333076477051, 'E': 7.3512163162231445}"
There is very little original art these days.  How might most art be described?,B,B,True,0.8446434140205383,"{'A': 0.012241779826581478, 'B': 0.8446434140205383, 'C': 0.02383449859917164, 'D': 0.025887208059430122, 'E': 0.09339307248592377}","{'A': 3.682267665863037, 'B': 7.916327476501465, 'C': 4.348546981811523, 'D': 4.431162063032389, 'E': 5.714230060577393}"
"The human always would have fun making up questions for the A.I. overlords, he found the task quite what?",E,C,False,0.5606483817100525,"{'A': 0.016576360911130905, 'B': 0.004664725624024868, 'C': 0.5606483817100525, 'D': 0.06477689743041992, 'E': 0.35333359241485596}","{'A': 7.93138213455677, 'B': 6.663433473557234, 'C': 11.452498808503151, 'D': 9.294353276491165, 'E': 10.990817070007324}"
Where might someone play with a frisbee?,B,B,True,0.6926653385162354,"{'A': 0.0003857883275486529, 'B': 0.6926653385162354, 'C': 0.048949871212244034, 'D': 0.14383703470230103, 'E': 0.11416205763816833}","{'A': 1.5602531365584582, 'B': 9.053267002105713, 'C': 6.4035162925720215, 'D': 7.481400489807129, 'E': 7.2503383749499335}"
"If you order mixed drinks ""on the rocks"" you will get what in your drink?",A,A,True,0.9517603516578674,"{'A': 0.9517603516578674, 'B': 0.020160675048828125, 'C': 0.0031405978370457888, 'D': 0.0028918073512613773, 'E': 0.02204654924571514}","{'A': 8.501760005950928, 'B': 4.647180996835232, 'C': 2.7878604580425113, 'D': 2.7053292661997452, 'E': 4.736603033961728}"
Where could you put some olives if you want to cook them?,B,C,False,0.43501797318458557,"{'A': 0.1788606196641922, 'B': 0.012786900624632835, 'C': 0.43501797318458557, 'D': 0.3680938482284546, 'E': 0.005240639206022024}","{'A': 9.855493783950806, 'B': 7.217308282852173, 'C': 10.744274377822876, 'D': 10.577224969863892, 'E': 6.3253301894990726}"
"A european red fox roams in the wild, what side of the earth is it likely on?",C,B,False,0.9854793548583984,"{'A': 0.014030535705387592, 'B': 0.9854793548583984, 'C': 6.624743400607258e-05, 'D': 0.00032730697421357036, 'E': 9.652374865254387e-05}","{'A': 7.020579447736964, 'B': 11.272471852600574, 'C': 1.6649845074862242, 'D': 3.2624864556807247, 'E': 2.04137662332505}"
What article of apparel or accessory is typically made of felt?,E,C,False,0.855344295501709,"{'A': 0.11712099611759186, 'B': 0.014254411682486534, 'C': 0.855344295501709, 'D': 0.010674656368792057, 'E': 0.002605733461678028}","{'A': 7.119010925292969, 'B': 5.012869834899902, 'C': 9.107307612895966, 'D': 4.723675727844238, 'E': 3.313517529051751}"
Where would you get a marker if you do not have one?,A,D,False,0.6816803812980652,"{'A': 0.0002492633939255029, 'B': 0.26221412420272827, 'C': 0.0556468702852726, 'D': 0.6816803812980652, 'E': 0.00020940958347637206}","{'A': 3.5867946214663484, 'B': 10.545201539993286, 'C': 8.995065689086914, 'D': 11.500601053237915, 'E': 3.41257658530958}"
What are you doing if you are fishing?,D,A,False,0.6841461062431335,"{'A': 0.6841461062431335, 'B': 0.055563848465681076, 'C': 0.006533128209412098, 'D': 0.080684132874012, 'E': 0.17307287454605103}","{'A': 9.258297443389893, 'B': 6.74765817890875, 'C': 4.607011198997498, 'D': 7.120667219161987, 'E': 7.883838078705594}"
Where would you see some civilians standing in a line inside?,E,B,False,0.9687008261680603,"{'A': 0.0008418553625233471, 'B': 0.9687008261680603, 'C': 0.02560175210237503, 'D': 0.0008554821833968163, 'E': 0.004000166896730661}","{'A': 2.811006039381027, 'B': 9.859109044075012, 'C': 6.225813865661621, 'D': 2.827063132543117, 'E': 4.369489109492861}"
What would you use to find out if there will be a cloud in the sky?,E,D,False,0.9833970665931702,"{'A': 0.0016308871563524008, 'B': 0.008145668543875217, 'C': 0.0021461397409439087, 'D': 0.9833970665931702, 'E': 0.004680287558585405}","{'A': 3.7584123701478043, 'B': 5.366774559020996, 'C': 4.032958984375, 'D': 10.160300974268466, 'E': 4.812647873535752}"
Where is a small house likely to have a table?,C,C,True,0.5000096559524536,"{'A': 0.003229887690395117, 'B': 0.14048154652118683, 'C': 0.5000096559524536, 'D': 0.35105636715888977, 'E': 0.005222574807703495}","{'A': 2.739373435266316, 'B': 6.512001756578684, 'C': 7.781553268432617, 'D': 7.427872657775879, 'E': 3.219916343688965}"
What's the place every grape wants to go in the end?,D,E,False,0.7951865792274475,"{'A': 0.013598168268799782, 'B': 0.0035780936013907194, 'C': 0.054990507662296295, 'D': 0.13264666497707367, 'E': 0.7951865792274475}","{'A': 5.87918758392334, 'B': 4.5440826416015625, 'C': 7.276412835344672, 'D': 8.15694118407555, 'E': 9.947829484939575}"
Billy took his desk lamp with him wherever he went.  He needed the lighting and didn't trust the lights at what places?,C,D,False,0.5422394275665283,"{'A': 0.03351372852921486, 'B': 0.013249837793409824, 'C': 0.1610545516014099, 'D': 0.5422394275665283, 'E': 0.24994245171546936}","{'A': 5.761265754699707, 'B': 4.833295822143555, 'C': 7.331053614616394, 'D': 8.545018196105957, 'E': 7.770541191101074}"
What is the largest state with a coast in the US?,C,E,False,0.8946637511253357,"{'A': 0.003383626462891698, 'B': 0.008757910691201687, 'C': 0.0035333612468093634, 'D': 0.0896613746881485, 'E': 0.8946637511253357}","{'A': 1.1277340971088659, 'B': 2.078743211901686, 'C': 1.1710356361313643, 'D': 4.4048261642456055, 'E': 6.70523415831849}"
What is best for a rosebush?,A,C,False,0.6330664753913879,"{'A': 0.09936486929655075, 'B': 0.010199683718383312, 'C': 0.6330664753913879, 'D': 0.143849715590477, 'E': 0.11351931840181351}","{'A': 2.4930231101267664, 'B': 0.21658111146340753, 'C': 4.3447998613119125, 'D': 2.8629937190562487, 'E': 2.6261975330028995}"
Where do animals frolick?,D,D,True,0.7930294275283813,"{'A': 0.008968298323452473, 'B': 0.013417987152934074, 'C': 0.0027064604219049215, 'D': 0.7930294275283813, 'E': 0.18187782168388367}","{'A': 3.6850212141871452, 'B': 4.0879217710413895, 'C': 2.4869671676084786, 'D': 8.167186239734292, 'E': 6.6946605455596}"
"Every dribble echoed loudly, it was part of the experience of playing basketball in an empty what?",E,C,False,0.821425199508667,"{'A': 0.00010657061648089439, 'B': 0.1666814535856247, 'C': 0.821425199508667, 'D': 0.011776868253946304, 'E': 9.933487490343396e-06}","{'A': 2.221316685900092, 'B': 9.576348304748535, 'C': 11.171304658055305, 'D': 6.926401138305664, 'E': -0.15157991923357864}"
Where do people go to gain knowledge?,D,D,True,0.5925543904304504,"{'A': 0.11744818091392517, 'B': 0.003836490912362933, 'C': 0.28374621272087097, 'D': 0.5925543904304504, 'E': 0.0024147871881723404}","{'A': 6.255161285400391, 'B': 2.833721999078989, 'C': 7.13724422454834, 'D': 7.8736066818237305, 'E': 2.370775551069528}"
"The crossroads were deserted of traffic, where was it located?",C,B,False,0.8328171372413635,"{'A': 2.382645288889762e-05, 'B': 0.8328171372413635, 'C': 0.10011085122823715, 'D': 0.008363773114979267, 'E': 0.058684445917606354}","{'A': -0.9815378189086914, 'B': 9.48023509979248, 'C': 7.361699104309082, 'D': 4.879330635070801, 'E': 6.8275957107543945}"
"Plenty of love, candy and a small dog always awaited them, so the children always loved visiting where?",C,E,False,0.8689475059509277,"{'A': 0.07764656841754913, 'B': 0.0015475741820409894, 'C': 0.0016916109016165137, 'D': 0.0501667819917202, 'E': 0.8689475059509277}","{'A': 5.897696271538734, 'B': 1.982217788696289, 'C': 2.071210354566574, 'D': 5.460881975479424, 'E': 8.312811978394166}"
"A homeless person asked Jim for advice.  Jim wasn't religious, but he told the person something that he remembered.  What might he have told the person?",D,E,False,0.7745251655578613,"{'A': 0.03302433341741562, 'B': 0.12696464359760284, 'C': 0.0644286721944809, 'D': 0.0010571510065346956, 'E': 0.7745251655578613}","{'A': 4.126025199890137, 'B': 5.472689199261367, 'C': 4.794339179992676, 'D': 0.6843580394051969, 'E': 7.281030893325806}"
Where in a kitchen do you keep a cup?,A,A,True,0.404918372631073,"{'A': 0.404918372631073, 'B': 0.03975076600909233, 'C': 0.04790757969021797, 'D': 0.29040515422821045, 'E': 0.21701817214488983}","{'A': 6.981018543243408, 'B': 4.659962177276611, 'C': 4.846606518922878, 'D': 6.6486101150512695, 'E': 6.357314109802246}"
What kind of performance can be viewed on a DVD?,C,E,False,0.9863123297691345,"{'A': 5.0494607421569526e-05, 'B': 0.0016895552398636937, 'C': 0.0022196671925485134, 'D': 0.009728005155920982, 'E': 0.9863123297691345}","{'A': 1.263287752866745, 'B': 4.773641586303711, 'C': 5.046533584594727, 'D': 6.5241851806640625, 'E': 11.143149375915527}"
"You can buy gum, candy and popcorn before watching what?",E,E,True,0.33750101923942566,"{'A': 0.1759616732597351, 'B': 0.1274862140417099, 'C': 0.23959216475486755, 'D': 0.11945889890193939, 'E': 0.33750101923942566}","{'A': 4.703991115093231, 'B': 4.381732940673828, 'C': 5.012662887573242, 'D': 4.316697120666504, 'E': 5.355293273925781}"
"His therapist said he had to get out there and begin socialising, it was the only was to start what?",E,E,True,0.9110475778579712,"{'A': 0.003518741112202406, 'B': 0.002647587563842535, 'C': 0.08180175721645355, 'D': 0.0009843133157119155, 'E': 0.9110475778579712}","{'A': 4.176502227783203, 'B': 3.8920477628707886, 'C': 7.322697639465332, 'D': 2.90258780750446, 'E': 9.732994556427002}"
Where would you keep a cardboard box full of car parts?,B,B,True,0.6221480369567871,"{'A': 0.010931117460131645, 'B': 0.6221480369567871, 'C': 0.036027997732162476, 'D': 0.31605756282806396, 'E': 0.0148352961987257}","{'A': 7.016378923784941, 'B': 11.057943344116211, 'C': 8.209061622619629, 'D': 10.380689673125744, 'E': 7.321774482727051}"
After someone lives a life what happens?,B,A,False,0.9901352524757385,"{'A': 0.9901352524757385, 'B': 2.048115129582584e-05, 'C': 1.0630883480189368e-05, 'D': 0.008031392470002174, 'E': 0.0018022555159404874}","{'A': 18.387132056988776, 'B': 7.601040840148926, 'C': 6.945299357175827, 'D': 13.57264869660139, 'E': 12.078330039978027}"
The ground floor of what structure would contain workers in suits and ties?,E,C,False,0.7828906178474426,"{'A': 0.19343392550945282, 'B': 0.005033785942941904, 'C': 0.7828906178474426, 'D': 0.015202630311250687, 'E': 0.0034390611108392477}","{'A': 6.069770632078871, 'B': 2.4210073637465634, 'C': 7.467827796936035, 'D': 3.526303291320801, 'E': 2.0400332864373922}"
Where could you be most likely to find containers with hydrogen?,B,E,False,0.4017500579357147,"{'A': 0.23048771917819977, 'B': 0.03115081787109375, 'C': 0.3348974287509918, 'D': 0.0017139534465968609, 'E': 0.4017500579357147}","{'A': 9.353418111801147, 'B': 7.352061383426189, 'C': 9.727045059204102, 'D': 4.452023506164551, 'E': 9.909050941467285}"
