question,answerKey,predicted,correct,confidence,all_probs,all_scores
"He didn't want his son to be soft, so he was always what on him?",A,E,False,0.2741933968779818,"{'A': 0.1721749802720315, 'B': 0.13709936712501483, 'C': 0.22306441062428956, 'D': 0.1934678451006823, 'E': 0.2741933968779818}","{'A': -1.7128973007202148, 'B': -1.9407026171684265, 'C': -1.4539480209350586, 'D': -1.596297264099121, 'E': -1.247574902139604}"
Joe needs a container cup to hold milk  that he gets out of something. What might the milk come out of?,A,B,False,0.33007868729515555,"{'A': 0.06503699887288178, 'B': 0.33007868729515555, 'C': 0.15792517815566487, 'D': 0.23874006532878375, 'E': 0.20821907034751397}","{'A': -1.3727973736822605, 'B': 0.25157737731933594, 'C': -0.4856323301792149, 'D': -0.07237832775960396, 'E': -0.20916294679045677}"
"The people wanted to do a demonstration, where did they decide to do it?",B,A,False,0.3607098470439294,"{'A': 0.3607098470439294, 'B': 0.2651630872707698, 'C': 0.05519186595693248, 'D': 0.1300161961282305, 'E': 0.18891900360013775}","{'A': -0.3388071060180664, 'B': -0.6465359330177307, 'C': -2.2160654067993164, 'D': -1.3592219650745392, 'E': -0.9855626225471497}"
Where is a good place to keep an eyeglasses case in traffic?,A,E,False,0.44858069642625076,"{'A': 0.1683105949800609, 'B': 0.20757114125764337, 'C': 0.1419415960904797, 'D': 0.033595971245565265, 'E': 0.44858069642625076}","{'A': -1.936028003692627, 'B': -1.7263649255037308, 'C': -2.1064233779907227, 'D': -3.5474328994750977, 'E': -0.9557504653930664}"
"After eating dinner, having plenty to eat, and exercising, what is likely to happen?",A,E,False,0.23700823395532142,"{'A': 0.18641279906201116, 'B': 0.23398241607214165, 'C': 0.15703018775161282, 'D': 0.18556636315891306, 'E': 0.23700823395532142}","{'A': -0.19104009866714478, 'B': 0.036242304486222565, 'C': -0.3625655975192785, 'D': -0.19559109210968018, 'E': 0.049091219902038574}"
What is something that people do early in the day?,E,A,False,0.2727696449883083,"{'A': 0.2727696449883083, 'B': 0.16675126178193347, 'C': 0.20860152388414088, 'D': 0.2106196289460741, 'E': 0.1412579403995432}","{'A': -0.15079633643229817, 'B': -0.642920732498169, 'C': -0.41899813634033034, 'D': -0.40937018394470215, 'E': -0.8088364005088806}"
Where might  a  blowfish be kept?,B,E,False,0.4200338033355866,"{'A': 0.17847001996117354, 'B': 0.09362359128138383, 'C': 0.14836330840468018, 'D': 0.15950927701717593, 'E': 0.4200338033355866}","{'A': -0.3059372579058013, 'B': -0.9510754942893982, 'C': -0.4906938374042511, 'D': -0.4182558059692383, 'E': 0.5499773025512695}"
What do cats have in common with most mammals?,A,A,True,0.2974257481457924,"{'A': 0.2974257481457924, 'B': 0.20073415022434374, 'C': 0.1339517033773414, 'D': 0.20099866206319786, 'E': 0.16688973618932446}","{'A': -0.284810334444046, 'B': -0.6779935453087091, 'C': -1.082495629787445, 'D': -0.6766766905784607, 'E': -0.8626416102051735}"
Where does light come from?,B,A,False,0.36852643920243505,"{'A': 0.36852643920243505, 'B': 0.17404238024494414, 'C': 0.13198489788231624, 'D': 0.276833928890476, 'E': 0.04861235377982871}","{'A': 0.08001232147216797, 'B': -0.670201301574707, 'C': -0.946812629699707, 'D': -0.20608234405517578, 'E': -1.945622444152832}"
"He opened up the advertisement after reading the subject line, what kind of ad was it?",E,A,False,0.8368758979599343,"{'A': 0.8368758979599343, 'B': 0.04286737382487892, 'C': 0.07757665869132893, 'D': 0.03127524722632018, 'E': 0.011404822297537476}","{'A': 2.5878491401672363, 'B': -0.3837156295776367, 'C': 0.20943994261324406, 'D': -0.6989996880292892, 'E': -1.7077903747558594}"
"When standing in queue and daydreaming, someone might get your attention from far away by doing using what technique?",B,C,False,0.3521697995465691,"{'A': 0.20594081831997252, 'B': 0.13384093057547553, 'C': 0.3521697995465691, 'D': 0.1618134343318165, 'E': 0.14623501722616655}","{'A': -0.29891012609004974, 'B': -0.7298469543457031, 'C': 0.23761448046813394, 'D': -0.5400549322366714, 'E': -0.6412839293479919}"
"It was important precious cargo, so it was delivered as quickly as possible by means of what?",A,C,False,0.4330745623708564,"{'A': 0.1917791737151558, 'B': 0.06134427764383708, 'C': 0.4330745623708564, 'D': 0.04957361219561106, 'E': 0.26422837407453964}","{'A': -1.0903228012224035, 'B': -2.230165481567383, 'C': -0.27575746178627014, 'D': -2.443208694458008, 'E': -0.7698535919189453}"
"He was setting up a pond in his backyard, it had two levels and he used flat rocks to create a what from one level to the other?",D,E,False,0.329171099071996,"{'A': 0.06427886109762912, 'B': 0.19923091224174894, 'C': 0.09099491504922531, 'D': 0.3163242125394007, 'E': 0.329171099071996}","{'A': -2.076676845550537, 'B': -0.9454431533813477, 'C': -1.7291040420532227, 'D': -0.4831399917602539, 'E': -0.4433299948771796}"
Where could you find a marmoset in a zoo?,B,C,False,0.32753746701414244,"{'A': 0.200791968250349, 'B': 0.16637019762243835, 'C': 0.32753746701414244, 'D': 0.054043193365511305, 'E': 0.2512571737475588}","{'A': -0.8540705740451813, 'B': -1.0421245507895947, 'C': -0.36473751068115234, 'D': -2.1665563583374023, 'E': -0.6298629511147738}"
"They had just moved in but had already gotten cable, wanting to use television they did what with the cord?",B,B,True,0.31511181427736534,"{'A': 0.08273765637945688, 'B': 0.31511181427736534, 'C': 0.24570454985583703, 'D': 0.1915749572397347, 'E': 0.16487102224760597}","{'A': -1.2832860946655273, 'B': 0.05396661162376404, 'C': -0.19483113288879395, 'D': -0.4436817765235901, 'E': -0.5937974452972412}"
If kids experience aging what will do?,A,A,True,0.36721393653150974,"{'A': 0.36721393653150974, 'B': 0.05185364026856343, 'C': 0.0468583262821888, 'D': 0.18390445945022463, 'E': 0.3501696374675134}","{'A': -0.9011841416358948, 'B': -2.85870361328125, 'C': -2.9600000381469727, 'D': -1.5927123725414276, 'E': -0.9487110376358032}"
"The college freshmen was set on getting a fresh start, he was determined on making friends so did lots of what?",E,D,False,0.3386138310878348,"{'A': 0.07647088735331169, 'B': 0.12950857784617603, 'C': 0.25126835819197385, 'D': 0.3386138310878348, 'E': 0.2041383455207035}","{'A': -1.630162239074707, 'B': -1.1033252328634262, 'C': -0.44055082586904337, 'D': -0.14221203327178955, 'E': -0.6482744216918945}"
Where in your home would you normally keep your toothpaste?,B,D,False,0.36130831089979076,"{'A': 0.022885331210407353, 'B': 0.19261909787483872, 'C': 0.2923245850618938, 'D': 0.36130831089979076, 'E': 0.13086267495306936}","{'A': -3.4395856857299805, 'B': -1.3093671798706055, 'C': -0.8922170549631119, 'D': -0.6803501918911934, 'E': -1.6959333419799805}"
Brother Dan sat in a holding char around in a circle and talked to his peers.  Where could he have been?,A,C,False,0.3656871248486288,"{'A': 0.20694595298331714, 'B': 0.05027931965634434, 'C': 0.3656871248486288, 'D': 0.1432390093224254, 'E': 0.23384859318928433}","{'A': -1.0358798652887344, 'B': -2.4507436752319336, 'C': -0.46655941009521484, 'D': -1.403822898864746, 'E': -0.9136636594776064}"
What kind of activity ends with a cash register?,D,A,False,0.5474546058036567,"{'A': 0.5474546058036567, 'B': 0.16857593653433284, 'C': 0.02778651085260314, 'D': 0.21776556408064746, 'E': 0.038417382728759795}","{'A': -0.47012829780578613, 'B': -1.6480215340852737, 'C': -3.450857162475586, 'D': -1.391988754272461, 'E': -3.1268978118896484}"
"Each witness had to take oath, this oath was to what?",C,C,True,0.4520118296116639,"{'A': 0.00827380140725969, 'B': 0.2181829106752118, 'C': 0.4520118296116639, 'D': 0.03150136935303088, 'E': 0.29003008895283355}","{'A': -4.133820533752441, 'B': -0.8615808486938477, 'C': -0.13320624828338623, 'D': -2.7968835830688477, 'E': -0.5769299268722534}"
What is a front yard generally filled with?,A,D,False,0.5351600020254733,"{'A': 0.03339159220269943, 'B': 0.10380803068145285, 'C': 0.24249486251993416, 'D': 0.5351600020254733, 'E': 0.08514551257044028}","{'A': -3.2834229469299316, 'B': -2.149183750152588, 'C': -1.3007465600967407, 'D': -0.5091613133748374, 'E': -2.347365379333496}"
A significant even in someone's life is something that is not what?,A,B,False,0.3284178054919804,"{'A': 0.3142364662619399, 'B': 0.3284178054919804, 'C': 0.21960622000896485, 'D': 0.08866802929578936, 'E': 0.049071478941325526}","{'A': 0.11250686692073941, 'B': 0.1566476821899414, 'C': -0.2458028793334961, 'D': -1.1527395248413086, 'E': -1.7443609237670898}"
If you answering questions you only get credit if you're what?,B,A,False,0.36213766020382193,"{'A': 0.36213766020382193, 'B': 0.27071161172380626, 'C': 0.13555235153341696, 'D': 0.13327071638937102, 'E': 0.09832766014958391}","{'A': -0.4644913673400879, 'B': -0.7554616928100586, 'C': -1.447157859802246, 'D': -1.4641332626342773, 'E': -1.7682104110717773}"
Exercising daily requires a lot of what mental toughness?,C,A,False,0.7337326705105938,"{'A': 0.7337326705105938, 'B': 0.13370416398797008, 'C': 0.1112904183689697, 'D': 0.017161340667636485, 'E': 0.004111406464829981}","{'A': 1.666891098022461, 'B': -0.035624027252197266, 'C': -0.21911048889160156, 'D': -2.088594436645508, 'E': -3.517488479614258}"
People that follow god are usually what?,E,C,False,0.36739135533974676,"{'A': 0.10550279232055033, 'B': 0.28987714526761754, 'C': 0.36739135533974676, 'D': 0.06356106780786645, 'E': 0.173667639264219}","{'A': -1.3486390113830566, 'B': -0.3379192352294922, 'C': -0.10094878822565079, 'D': -1.8553752899169922, 'E': -0.8502330780029297}"
Where is a large post office likely to be found?,D,C,False,0.2554701626003445,"{'A': 0.21878399886174454, 'B': 0.2516455199189693, 'C': 0.2554701626003445, 'D': 0.1654910352193272, 'E': 0.10860928339961454}","{'A': 0.17639067582786083, 'B': 0.31632716953754425, 'C': 0.33141136169433594, 'D': -0.10277723520994186, 'E': -0.5239373743534088}"
What business serves alcoholic refreshment?,D,D,True,0.7475592343047438,"{'A': 0.1137159302811138, 'B': 0.0842707072668556, 'C': 0.010330547728699515, 'D': 0.7475592343047438, 'E': 0.04412358041858721}","{'A': -1.4833950996398926, 'B': -1.7830642759799957, 'C': -3.881993293762207, 'D': 0.39971494674682617, 'E': -2.4301042556762695}"
A large body of water often appears to be what?,A,D,False,0.35192310485813133,"{'A': 0.25132204093329746, 'B': 0.13931092323410685, 'C': 0.228648082052288, 'D': 0.35192310485813133, 'E': 0.028795848922176293}","{'A': -0.6030397415161133, 'B': -1.1930665969848633, 'C': -0.6975908279418945, 'D': -0.26636219024658203, 'E': -2.7695436477661133}"
I want to make something that I put peanut butter and jelly on; what do I cook?,D,D,True,0.2535334876381406,"{'A': 0.2037431957275781, 'B': 0.10844266584836146, 'C': 0.19182233450581834, 'D': 0.2535334876381406, 'E': 0.24245831628010156}","{'A': -0.3194811940193176, 'B': -0.9501199424266815, 'C': -0.3797719478607178, 'D': -0.10084563493728638, 'E': -0.14551174640655518}"
Where is the supreme courthouse in a state typically located?,C,A,False,0.2716628435746122,"{'A': 0.2716628435746122, 'B': 0.22666596870187958, 'C': 0.15347433566284532, 'D': 0.15661612666229932, 'E': 0.1915807253983636}","{'A': 0.02225183354069804, 'B': -0.1588324879606562, 'C': -0.5487765595316887, 'D': -0.5285121599833169, 'E': -0.3270006558547416}"
When one wishes to analyse a subject you must do what at great length?,E,A,False,0.24771423212256558,"{'A': 0.24771423212256558, 'B': 0.12193066797430892, 'C': 0.22715413322396877, 'D': 0.16213602230748353, 'E': 0.2410649443716732}","{'A': -0.2933197021484375, 'B': -1.0021429061889648, 'C': -0.37996670603752136, 'D': -0.7171598672866821, 'E': -0.32052911818027496}"
"A teacher thought that John wasn't doing  his best. She knew he had potential, so she tried to do what to him?",E,A,False,0.4441664567244693,"{'A': 0.4441664567244693, 'B': 0.18366665737146923, 'C': 0.2990694042721565, 'D': 0.003263964921318809, 'E': 0.06983351671058641}","{'A': -0.3556336760520935, 'B': -1.2387106008827686, 'C': -0.7511574029922485, 'D': -5.268890380859375, 'E': -2.205718994140625}"
"A koala was far from home, across the ocean from Australia, in a country that also spoke English. Where might it have been?",E,E,True,0.32234803333141354,"{'A': 0.08303388436936354, 'B': 0.12755894618733296, 'C': 0.22237236431910748, 'D': 0.24468677179278248, 'E': 0.32234803333141354}","{'A': -1.529720962047577, 'B': -1.1003911511506885, 'C': -0.5446164384484291, 'D': -0.4489908218383789, 'E': -0.17333792124554748}"
"The former wrestler wanted to give back, he donated a new main wrestling mat to the what?",C,D,False,0.586908277960113,"{'A': 0.007886087128300528, 'B': 0.056788600975786474, 'C': 0.22313622189479745, 'D': 0.586908277960113, 'E': 0.12528081204100258}","{'A': -5.680569171905518, 'B': -3.706333637237549, 'C': -2.3378868103027344, 'D': -1.3708007037639618, 'E': -2.915111541748047}"
"He enjoyed reading newspaper, he consider what a subscription?",B,A,False,0.4656579195097953,"{'A': 0.4656579195097953, 'B': 0.11786660150943587, 'C': 0.15467761382152598, 'D': 0.03168200527692785, 'E': 0.23011585988231498}","{'A': 0.3588640750385821, 'B': -1.0150337219238281, 'C': -0.7432441711425781, 'D': -2.328838348388672, 'E': -0.3460042905062437}"
Where can you find an old coffee table book?,D,D,True,0.3938989070936313,"{'A': 0.05413976656476707, 'B': 0.05772430399361091, 'C': 0.11597734401665938, 'D': 0.3938989070936313, 'E': 0.3782596783313314}","{'A': -2.044203281402588, 'B': -1.9800939559936523, 'C': -1.2823773920536041, 'D': -0.059677958488464355, 'E': -0.1001913144136779}"
What would a bald eagle be likely to avoid?,B,D,False,0.3690085756960717,"{'A': 0.31094659380709283, 'B': 0.005394813279742161, 'C': 0.21578800750133562, 'D': 0.3690085756960717, 'E': 0.0988620097157578}","{'A': -0.7384307980537415, 'B': -4.792613983154297, 'C': -1.103755492396886, 'D': -0.5672320872545242, 'E': -1.8843269348144531}"
"Though the drawing of the object was ambiguous at best, the people playing the drawing game were able to identify the item because it was what?",C,D,False,0.3897640927288973,"{'A': 0.23654098704240223, 'B': 0.08106073172273442, 'C': 0.07872516069804056, 'D': 0.3897640927288973, 'E': 0.21390902780792548}","{'A': -1.8917608261108398, 'B': -2.96268367767334, 'C': -2.99191951751709, 'D': -1.3923406600952148, 'E': -1.9923315048217773}"
Punishing physical jobs make people want to do what regarding exercise?,B,D,False,0.5129115237849352,"{'A': 0.3515598446095421, 'B': 0.05622377269697035, 'C': 0.06664493334729976, 'D': 0.5129115237849352, 'E': 0.012659925561252507}","{'A': 0.1258421395032201, 'B': -1.707198143005371, 'C': -1.5371587872505188, 'D': 0.5035655498504639, 'E': -3.19809627532959}"
The area of land next to the ocean is called what?,E,D,False,0.29827417077337753,"{'A': 0.18265984632683951, 'B': 0.1935511914871785, 'C': 0.1758965560535987, 'D': 0.29827417077337753, 'E': 0.14961823535900573}","{'A': -0.1703953742980957, 'B': -0.11247900128364563, 'C': -0.20812496170401573, 'D': 0.3199920654296875, 'E': -0.36993408203125}"
If you need a cavity filled where do you go?,C,A,False,0.3545461171939802,"{'A': 0.3545461171939802, 'B': 0.09504318102210794, 'C': 0.13559678075595832, 'D': 0.15244974298168049, 'E': 0.2623641780462732}","{'A': 0.1114423293620348, 'B': -1.2050647735595703, 'C': -0.8497104644775391, 'D': -0.7325611114501953, 'E': -0.18966256780549884}"
"If you're traveling, you must be doing what?",B,B,True,0.31125428700320495,"{'A': 0.29552065788139265, 'B': 0.31125428700320495, 'C': 0.23540944510201015, 'D': 0.06402939076602679, 'E': 0.09378621924736547}","{'A': -0.7196393013000488, 'B': -0.6677678227424622, 'C': -0.9470517262816429, 'D': -2.2490358352661133, 'E': -1.8673601150512695}"
Why do people ready gossip magazines?,E,A,False,0.3612347816307936,"{'A': 0.3612347816307936, 'B': 0.24576627851377142, 'C': 0.21008392049885521, 'D': 0.05305561863230965, 'E': 0.12985940072427035}","{'A': -0.0918581883112588, 'B': -0.4770053029060364, 'C': -0.6338792275637388, 'D': -2.0100455284118652, 'E': -1.114933967590332}"
"The runner preferred exercise in the forest to the city, so where did he drive to every morning?",D,B,False,0.39262535262548665,"{'A': 0.28478016624281677, 'B': 0.39262535262548665, 'C': 0.2406421830618634, 'D': 0.0674431674418142, 'E': 0.014509130628018979}","{'A': -0.710114770879348, 'B': -0.38897645100951195, 'C': -0.8785211943710847, 'D': -2.1505470275878906, 'E': -3.68705415725708}"
"The child was skipping pebbles in nature, so where was he?",E,E,True,0.3773513708661379,"{'A': 0.04188366777182781, 'B': 0.3527675064141741, 'C': 0.1429039157633174, 'D': 0.08509353918454284, 'E': 0.3773513708661379}","{'A': -2.376499652862549, 'B': -0.24558639526367188, 'C': -1.1492231264710426, 'D': -1.6676445007324219, 'E': -0.17821884155273438}"
Where can you find gamblers who watch four legged animals?,A,B,False,0.37609881134850903,"{'A': 0.13550014909707636, 'B': 0.37609881134850903, 'C': 0.25720107404302756, 'D': 0.17379946541061728, 'E': 0.057400500100769865}","{'A': -1.1888746172189713, 'B': -0.16799545288085938, 'C': -0.5479891896247864, 'D': -0.9399452209472656, 'E': -2.0477943420410156}"
Where do kids go before they start primary school?,B,B,True,0.3264157073427955,"{'A': 0.19544230550403463, 'B': 0.3264157073427955, 'C': 0.02404299463377849, 'D': 0.2622709879807786, 'E': 0.19182800453861282}","{'A': -0.8666927814483643, 'B': -0.35378625988960266, 'C': -2.9621143341064453, 'D': -0.5725797303020954, 'E': -0.8853588439524174}"
Where are you likely to get very fresh fruit?,D,C,False,0.39895014153712544,"{'A': 0.1261491154176817, 'B': 0.05219585653761851, 'C': 0.39895014153712544, 'D': 0.16692418647862942, 'E': 0.25578070002894493}","{'A': -1.7275190353393555, 'B': -2.609980583190918, 'C': -0.5761472477267184, 'D': -1.447443962097168, 'E': -1.0206632614135742}"
James think that people need to communicate more.  What do people need to do in order to communicate?,E,E,True,0.2734421386423978,"{'A': 0.1956035274006918, 'B': 0.16830159340546283, 'C': 0.20239934695900585, 'D': 0.16025339359244173, 'E': 0.2734421386423978}","{'A': 0.039934883515040376, 'B': -0.1103973388671875, 'C': 0.07408780325204134, 'D': -0.15939863522847508, 'E': 0.37493513291701674}"
Where is a good place for a person to put green beans?,C,A,False,0.5342122722562428,"{'A': 0.5342122722562428, 'B': 0.02318262641799632, 'C': 0.014355157906257576, 'D': 0.056973183266006644, 'E': 0.37127676015349675}","{'A': 0.04552459716796875, 'B': -3.0918655395507812, 'C': -3.5711593627929688, 'D': -2.19268798828125, 'E': -0.3183209076523781}"
Why might happen to two individuals experiencing fear that can't agree?,A,A,True,0.3664164287742778,"{'A': 0.3664164287742778, 'B': 0.04613310421540986, 'C': 0.29368953308406026, 'D': 0.030606325136170252, 'E': 0.26315460879008185}","{'A': -0.32759304344654083, 'B': -2.3998327255249023, 'C': -0.5488403141498566, 'D': -2.81015682220459, 'E': -0.6586217880249023}"
"Sam wanted a permanent way to stop the Crimson King from destroying the universe, but the only solution he could find was what?",E,B,False,0.5815496385100319,"{'A': 0.3014340183641801, 'B': 0.5815496385100319, 'C': 0.04144847852607328, 'D': 0.005149791248301409, 'E': 0.07041807335141344}","{'A': -1.4739707820117474, 'B': -0.8168255984783173, 'C': -3.458070755004883, 'D': -5.54356575012207, 'E': -2.928071975708008}"
"John stumbled in the dark trying to find a lamp, but there wasn't one nearby.   It was late and everything was dark.  The entire what was pitch black.",C,D,False,0.37248425464551854,"{'A': 0.018106610498381654, 'B': 0.07087922766637715, 'C': 0.28507330058229174, 'D': 0.37248425464551854, 'E': 0.25345660660743086}","{'A': -4.258065700531006, 'B': -2.8933653831481934, 'C': -1.501596450805664, 'D': -1.2341480255126953, 'E': -1.619150161743164}"
Where is a automobile likely to go after an accident?,C,E,False,0.5026420079016302,"{'A': 0.14965424974244032, 'B': 0.09810324806391597, 'C': 0.12443780200934101, 'D': 0.12516269228267263, 'E': 0.5026420079016302}","{'A': -0.6934965625405312, 'B': -1.1158037185668945, 'C': -0.8780181854963303, 'D': -0.8722097650170326, 'E': 0.5180540084838867}"
Playing chess is like most things where practice helps to build your what at it?,D,D,True,0.36969877692269126,"{'A': 0.16500379886067315, 'B': 0.0492493274142146, 'C': 0.11260733091001864, 'D': 0.36969877692269126, 'E': 0.3034407658924025}","{'A': -0.8275673811634383, 'B': -2.036640167236328, 'C': -1.2096290588378906, 'D': -0.020847320556640625, 'E': -0.21834945678710938}"
"She was a very vain person, in a crowd she loved nothing more than to do what?",C,D,False,0.2991431649315421,"{'A': 0.150035095775457, 'B': 0.15516661507372467, 'C': 0.27333012350117003, 'D': 0.2991431649315421, 'E': 0.12232500071810626}","{'A': -1.696931466460228, 'B': -1.6633012294769287, 'C': -1.0971203967928886, 'D': -1.0068784337490797, 'E': -1.9011192619800568}"
What does a competent person do at work?,E,A,False,0.4492410285581563,"{'A': 0.4492410285581563, 'B': 0.20338124805642174, 'C': 0.01270148410996352, 'D': 0.26726711878304865, 'E': 0.0674091204924098}","{'A': 0.32158278301358223, 'B': -0.4708944857120514, 'C': -3.244257926940918, 'D': -0.1977281694610915, 'E': -1.5751964449882507}"
If you've been in front of a computer all day and need to have a rest you can do what do relieve strain?,B,C,False,0.29710047775532544,"{'A': 0.28165605828290197, 'B': 0.19310458336101077, 'C': 0.29710047775532544, 'D': 0.1149258416726411, 'E': 0.11321303892812065}","{'A': 0.06952201575040817, 'B': -0.3079327344894409, 'C': 0.12290573120117188, 'D': -0.8268775939941406, 'E': -0.8418933153152466}"
Where are there often multiple personal televisions?,A,D,False,0.433313194663445,"{'A': 0.20194727115493724, 'B': 0.1351719794046883, 'C': 0.0886770353372056, 'D': 0.433313194663445, 'E': 0.14089051943972383}","{'A': -1.516261100769043, 'B': -1.917719841003418, 'C': -2.339266777038574, 'D': -0.7528069503605366, 'E': -1.8762845993041992}"
What could cause people who put off having a check up change their ways quickly?,A,C,False,0.49762470519268337,"{'A': 0.28567745298189484, 'B': 0.10331958479880159, 'C': 0.49762470519268337, 'D': 0.05081590188731405, 'E': 0.06256235513930603}","{'A': -0.8299741744995117, 'B': -1.847010612487793, 'C': -0.2749913732210798, 'D': -2.5566282272338867, 'E': -2.3486738204956055}"
What do you do to someone easily when you love them?,E,D,False,0.32026149894089057,"{'A': 0.2790243614942667, 'B': 0.1786254451247524, 'C': 0.1750021425268514, 'D': 0.32026149894089057, 'E': 0.047086551913238926}","{'A': -0.7948203086853027, 'B': -1.240828275680542, 'C': -1.2613211870193481, 'D': -0.6569815576076508, 'E': -2.574131965637207}"
What might a human wish to explore first in our galaxy?,D,D,True,0.7015665379192658,"{'A': 0.1031405545179565, 'B': 0.14375327953721745, 'C': 0.04191394523812596, 'D': 0.7015665379192658, 'E': 0.009625682787434283}","{'A': -2.240114688873291, 'B': -1.9081088602542877, 'C': -3.1405887603759766, 'D': -0.32289160788059235, 'E': -4.611772537231445}"
Where would you find a container full of rice?,B,C,False,0.6550284481784902,"{'A': 0.04702950466622295, 'B': 0.20764923583549705, 'C': 0.6550284481784902, 'D': 0.012277180884449833, 'E': 0.07801563043533996}","{'A': -3.1016111373901367, 'B': -1.6165360109880567, 'C': -0.46770763397216797, 'D': -4.444643974304199, 'E': -2.5954771041870117}"
"Attending meeting was his priority, he had to get a good what?",D,C,False,0.36081056411849705,"{'A': 0.2424123594532082, 'B': 0.04059968160809086, 'C': 0.36081056411849705, 'D': 0.21113598896807312, 'E': 0.14504140585213085}","{'A': -0.5794143676757812, 'B': -2.3662943840026855, 'C': -0.18170154094696045, 'D': -0.7175521850585938, 'E': -1.0930353491567075}"
"If you practice answering questions, what positive thing will happen?",B,A,False,0.33607995814497166,"{'A': 0.33607995814497166, 'B': 0.19128997665553943, 'C': 0.13266616048969213, 'D': 0.17860755289854102, 'E': 0.1613563518112558}","{'A': 0.061241790652275085, 'B': -0.5023168325424194, 'C': -0.8682714104652405, 'D': -0.5709163546562195, 'E': -0.6724920272827148}"
North america has winter to start the year because it is where?,C,C,True,0.26148228161785575,"{'A': 0.15019665606680402, 'B': 0.2529675194722441, 'C': 0.26148228161785575, 'D': 0.2023564775253255, 'E': 0.13299706531777056}","{'A': 0.3222634829580784, 'B': 0.8435791060328484, 'C': 0.8766845315694809, 'D': 0.6203488893806934, 'E': 0.2006450697779656}"
"If I am in the southern United States eating crab, where am I likely?",A,A,True,0.36488718203442044,"{'A': 0.36488718203442044, 'B': 0.19265214407426676, 'C': 0.08580186813044784, 'D': 0.1438514328395058, 'E': 0.21280737292135912}","{'A': 0.5638134619415116, 'B': -0.07488855315993259, 'C': -0.8837339742070371, 'D': -0.3669937029480934, 'E': 0.02461265050806105}"
"After getting dressed very formally and getting the stereotypical viewing glasses, they went to the ticket office where?",C,E,False,0.33788080896861383,"{'A': 0.1624039284250894, 'B': 0.14115345078190414, 'C': 0.23287983937960563, 'D': 0.12568197244478702, 'E': 0.33788080896861383}","{'A': -0.45106449723243713, 'B': -0.5913035124540329, 'C': -0.09062850475311279, 'D': -0.7073964264709502, 'E': 0.2815420826276145}"
John is careful about to eating dinner that is healthy because he wants to experience what?,B,C,False,0.24708241521312904,"{'A': 0.2262217937490817, 'B': 0.2205175592649528, 'C': 0.24708241521312904, 'D': 0.11147822324530744, 'E': 0.19470000852752914}","{'A': -0.541709648212418, 'B': -0.5672482289373875, 'C': -0.4535036087036133, 'D': -1.2493962899000808, 'E': -0.6917655983318887}"
Where do tourists go on hikes to take pictures?,B,D,False,0.35230593681265754,"{'A': 0.2782946454441391, 'B': 0.08171224393845428, 'C': 0.12496758996713696, 'D': 0.35230593681265754, 'E': 0.16271958383761198}","{'A': -0.07641856872942299, 'B': -1.3018951416015625, 'C': -0.8770445734262466, 'D': 0.15940093994140625, 'E': -0.613070622086525}"
"Playing tennis requires at least one opponent, a ball, and a what?",D,D,True,0.45736971155232015,"{'A': 0.16026803099453607, 'B': 0.22941252411850865, 'C': 0.06945991961931273, 'D': 0.45736971155232015, 'E': 0.08348981371532231}","{'A': -1.7716774940490723, 'B': -1.4130033031105995, 'C': -2.6077752113342285, 'D': -0.7230330407619476, 'E': -2.423800468444824}"
"Fan after fan filed in for the big game, it wouldn't be long before what was filled?",D,B,False,0.2696907670872106,"{'A': 0.2145524366243879, 'B': 0.2696907670872106, 'C': 0.18308463515515683, 'D': 0.12909706368299942, 'E': 0.20357509745024532}","{'A': -0.6430049240589142, 'B': -0.4142830967903137, 'C': -0.8016105592250824, 'D': -1.1509945392608643, 'E': -0.695524126291275}"
"Even though she implored he reply, what did the recipient of the email do?",E,A,False,0.30926893455672877,"{'A': 0.30926893455672877, 'B': 0.17406178168415457, 'C': 0.14982177898526858, 'D': 0.216020989017255, 'E': 0.15082651575659306}","{'A': -0.764735733469327, 'B': -1.3395366668701172, 'C': -1.4895005226135254, 'D': -1.1235713958740234, 'E': -1.4828166961669922}"
Where would you play with a toy that fires a projectile ball and coin operated machines?,E,E,True,0.4322006898073955,"{'A': 0.15366167238500864, 'B': 0.21456904911703, 'C': 0.02246824391536539, 'D': 0.1771003447752005, 'E': 0.4322006898073955}","{'A': -0.9791736751794815, 'B': -0.6452953343590102, 'C': -2.9018239974975586, 'D': -0.8372104366620383, 'E': 0.054963111877441406}"
"Sarah liked driving cars more than she liked cigarettes.  After she quit, she'd take long drives for what?",C,E,False,0.3652772853418967,"{'A': 0.007837391514766931, 'B': 0.2477123443946869, 'C': 0.017551015536386987, 'D': 0.3616219632122625, 'E': 0.3652772853418967}","{'A': -4.662570953369141, 'B': -1.2092088460922241, 'C': -3.856365203857422, 'D': -0.8308776517709098, 'E': -0.8208202663809061}"
Where is a tin likely to have food in it?,C,E,False,0.30060685490697864,"{'A': 0.15169085170346516, 'B': 0.17712712977015124, 'C': 0.185103007286856, 'D': 0.185472156332549, 'E': 0.30060685490697864}","{'A': -0.4514128714799881, 'B': -0.29638972878456116, 'C': -0.2523449845612049, 'D': -0.250352680683136, 'E': 0.23254583030939102}"
